"State","Facility_Name","Facility_ID","Unit_ID","Associated_Stacks","Year","Program_Code","Primary_Rep_Info","EPA_Region","NERC_Region","County","County_Code","FIPS_Code","Source_Category","Latitude","Longitude","Owner_Operator","SO2_Phase","NOx_Phase","Unit_Type","Primary_Fuel_Type","Secondary_Fuel_Type","SO2_Controls","NOx_Controls","PM_Controls","Hg_Controls","Commercial_Operation_Date","Operating_Status","Max_Hourly_HI_Rate","Associated_Generators_Capacity","Facility_Unit.ID","Estimated_NameplateCapacity_MW","min_gen_MW","mean_gen_MW","max_gen_MW","avg_operating_time","non_zero_count","unique_day_hours","start_date","end_date","non_zero_count_CO2","mean_CO2_tons_MW","mean_NOx_lbs_MW","mean_SO2_lbs_MW","mean_Heat_Input_mmBtu","Total_Expected_Points","Time_Slots_Above_3","Reliability_Score_3","Reliability_Label"
"MA","Brayton Point",1619,"4",NA,2013,"ARP, CAIROS, RGGI","606670 (Ended Sep 06, 2013), 606292 (Started Sep 06, 2013)",1,"NPCC","Bristol County","MA005","005","Electric Utility",41.7125,-71.1914,"Dominion Energy Brayton Point, LLC (Owner/Operator) (Ended Sep 19, 2013)|Brayton Point Energy, LLC (Owner) (Started Sep 19, 2013)|Dominion Energy Brayton Point, LLC (Owner/Operator) (Ended Sep 19, 2013)|Brayton Point Energy, LLC (Operator) (Started Sep 19, 2013)","Phase 2",NA,"Dry bottom wall-fired boiler","Residual Oil","Pipeline Natural Gas",NA,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",NA,"1974-12-19","Operating",4800,"4 (475.6)","1619_4",475.6,1,114.548259269742,471,0.965751485989244,3533,2909,2013-01-01,2017-01-02,3533,0.891715324228624,2.01476362679423,3.45134488842325,1522.40685677894,4224,11,0.260416666666667,"Low"
"MA","Brayton Point",1619,"4",NA,2017,"ARP, MATS, RGGI, SIPNOX","608541, 607214 (Started Dec 19, 2017)(Ended Dec 20, 2017)",1,"NPCC","Bristol County","MA005","005","Electric Utility",41.7125,-71.1914,"Brayton Point Energy, LLC (Owner)|Brayton Point Energy, LLC (Operator)","Phase 2",NA,"Dry bottom wall-fired boiler","Residual Oil","Pipeline Natural Gas",NA,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",NA,"1974-12-19","Operating (Retired 06/01/2017)",4800,"4 (475.6)","1619_4",475.6,1,114.548259269742,471,0.965751485989244,3533,2909,2013-01-01,2017-01-02,3533,0.891715324228624,2.01476362679423,3.45134488842325,1522.40685677894,4224,11,0.260416666666667,"Low"
"MA","Salem Harbor Station",1626,"1",NA,2013,"ARP, CAIROS, RGGI","606787",1,"NPCC","Essex County","MA009","009","Electric Utility",42.5267,-70.8792,"Footprint Power Salem Harbor Operations LLC (Owner)|Footprint Power Salem Harbor Operations LLC (Operator)","Phase 2","Phase 2 Group 1","Dry bottom wall-fired boiler","Coal","Residual Oil",NA,"Selective Non-catalytic Reduction|Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",NA,"1951-11-05","Operating",954,"1 (81.9)","1626_1",81.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","Salem Harbor Station",1626,"1",NA,2014,"ARP, CAIROS, RGGI","606787",1,"NPCC","Essex County","MA009","009","Electric Utility",42.5267,-70.8792,"Footprint Power Salem Harbor Operations LLC (Owner)|Footprint Power Salem Harbor Operations LLC (Operator)","Phase 2","Phase 2 Group 1","Dry bottom wall-fired boiler","Coal","Residual Oil",NA,"Selective Non-catalytic Reduction|Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",NA,"1951-11-05","Operating (Retired 05/31/2014)",954,"1 (81.9)","1626_1",81.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","Salem Harbor Station",1626,"2",NA,2013,"ARP, CAIROS, RGGI","606787",1,"NPCC","Essex County","MA009","009","Electric Utility",42.5267,-70.8792,"Footprint Power Salem Harbor Operations LLC (Owner)|Footprint Power Salem Harbor Operations LLC (Operator)","Phase 2","Phase 2 Group 1","Dry bottom wall-fired boiler","Coal","Residual Oil",NA,"Selective Non-catalytic Reduction|Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",NA,"1952-09-02","Operating",966,"2 (82)","1626_2",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","Salem Harbor Station",1626,"2",NA,2014,"ARP, CAIROS, RGGI","606787",1,"NPCC","Essex County","MA009","009","Electric Utility",42.5267,-70.8792,"Footprint Power Salem Harbor Operations LLC (Owner)|Footprint Power Salem Harbor Operations LLC (Operator)","Phase 2","Phase 2 Group 1","Dry bottom wall-fired boiler","Coal","Residual Oil",NA,"Selective Non-catalytic Reduction|Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",NA,"1952-09-02","Operating (Retired 05/31/2014)",966,"2 (82)","1626_2",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","Salem Harbor Station",1626,"3",NA,2013,"ARP, CAIROS, RGGI","606787",1,"NPCC","Essex County","MA009","009","Electric Utility",42.5267,-70.8792,"Footprint Power Salem Harbor Operations LLC (Owner)|Footprint Power Salem Harbor Operations LLC (Operator)","Phase 2","Phase 2 Group 1","Dry bottom wall-fired boiler","Coal","Residual Oil",NA,"Selective Non-catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",NA,"1958-06-18","Operating",1696,"3 (165.8)","1626_3",165.8,0,100.135367635124,156,0.99527187144944,5813,4365,2013-01-01,2014-05-08,6161,1.01030264663643,1.50615887112722,10.6176887770815,986.046203376075,4632,0,0,"Low"
"MA","Salem Harbor Station",1626,"3",NA,2014,"ARP, CAIROS, RGGI","606787",1,"NPCC","Essex County","MA009","009","Electric Utility",42.5267,-70.8792,"Footprint Power Salem Harbor Operations LLC (Owner)|Footprint Power Salem Harbor Operations LLC (Operator)","Phase 2","Phase 2 Group 1","Dry bottom wall-fired boiler","Coal","Residual Oil",NA,"Selective Non-catalytic Reduction|Low NOx Burner Technology w/ Overfire Air","Electrostatic Precipitator",NA,"1958-06-18","Operating (Retired 05/31/2014)",1696,"3 (165.8)","1626_3",165.8,0,100.135367635124,156,0.99527187144944,5813,4365,2013-01-01,2014-05-08,6161,1.01030264663643,1.50615887112722,10.6176887770815,986.046203376075,4632,0,0,"Low"
"MA","Salem Harbor Station",1626,"4",NA,2013,"ARP, CAIROS, RGGI","606787",1,"NPCC","Essex County","MA009","009","Electric Utility",42.5267,-70.8792,"Footprint Power Salem Harbor Operations LLC (Owner)|Footprint Power Salem Harbor Operations LLC (Operator)","Phase 2",NA,"Dry bottom wall-fired boiler","Residual Oil",NA,NA,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",NA,"1972-08-24","Operating",5452,"4 (475.6)","1626_4",475.6,0,86.5899122807018,363,0.951074561403509,831,906,2013-01-25,2014-04-16,909,1.17499731543624,2.90645188046093,7.5847782702292,1257.02150877193,1368,0,0,"Low"
"MA","Salem Harbor Station",1626,"4",NA,2014,"ARP, CAIROS, RGGI","606787",1,"NPCC","Essex County","MA009","009","Electric Utility",42.5267,-70.8792,"Footprint Power Salem Harbor Operations LLC (Owner)|Footprint Power Salem Harbor Operations LLC (Operator)","Phase 2",NA,"Dry bottom wall-fired boiler","Residual Oil",NA,NA,"Low NOx Burner Technology (Dry Bottom only)","Electrostatic Precipitator",NA,"1972-08-24","Operating (Retired 05/31/2014)",5452,"4 (475.6)","1626_4",475.6,0,86.5899122807018,363,0.951074561403509,831,906,2013-01-25,2014-04-16,909,1.17499731543624,2.90645188046093,7.5847782702292,1257.02150877193,1368,0,0,"Low"
"MA","Doreen",1631,"10",NA,2013,"CAIROS","2241",1,NA,"Berkshire County","MA003","003","Electric Utility",42.4431,-73.2061,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1969-09-01","Operating",244,"DORE (21.1)","1631_10",21.1,0,9.256,20,0.59688,115,119,2013-07-03,2021-08-26,0,NA,18.881331028522,NA,145.6368,960,0,0,"Low"
"MA","Doreen",1631,"10",NA,2022,"SIPNOX","2241 (Ended Jan 19, 2022), 608604 (Started Jan 19, 2022)",1,NA,"Berkshire County","MA003","003","Electric Utility",42.4431,-73.2061,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator) (Ended Jan 19, 2022)|Essential Power Operating Services, LLC (Operator) (Started Jan 19, 2022)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1969-09-01","Operating (Retired 06/01/2022)",244,"DORE (21.1)","1631_10",21.1,0,9.256,20,0.59688,115,119,2013-07-03,2021-08-26,0,NA,18.881331028522,NA,145.6368,960,0,0,"Low"
"MA","West Springfield",1642,"10",NA,2013,"CAIROS","2241",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.0956,-72.5958,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1968-11-27","Operating",250,"WS10 (17)","1642_10",17,0,9.90184049079755,19,0.604233128834356,155,154,2013-07-03,2021-09-28,0,NA,18.3066914498141,NA,151.058282208589,1176,0,0,"Low"
"MA","West Springfield",1642,"10",NA,2022,"SIPNOX","2241 (Ended Jan 19, 2022), 605867 (Started Jan 19, 2022)",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.0956,-72.5958,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator) (Ended Jan 19, 2022)|Essential Power Operating Services, LLC (Operator) (Started Jan 19, 2022)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1968-11-27","Operating (Retired 06/01/2022)",250,"WS10 (17)","1642_10",17,0,9.90184049079755,19,0.604233128834356,155,154,2013-07-03,2021-09-28,0,NA,18.3066914498141,NA,151.058282208589,1176,0,0,"Low"
"MA","West Springfield",1642,"3",NA,2013,"ARP, CAIROS, RGGI","2241",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.0956,-72.5958,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator)","Phase 2",NA,"Tangentially-fired","Residual Oil","Pipeline Natural Gas",NA,NA,NA,NA,"1957-09-01","Operating",1350,"3 (112)","1642_3",112,0,29.0489220563847,112,0.930804311774461,1568,2059,2013-01-02,2021-03-11,2377,0.9839479776211,1.44807475808523,2.94092813918306,445.212028606965,3336,34,1.01918465227818,"Low"
"MA","West Springfield",1642,"3",NA,2021,"ARP, MATS, RGGI, SIPNOX","2241",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.0956,-72.5958,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator)","Phase 2",NA,"Tangentially-fired","Residual Oil","Pipeline Natural Gas",NA,NA,NA,NA,"1957-09-01","Operating (Retired 06/30/2021)",1300,"3 (112)","1642_3",112,0,29.0489220563847,112,0.930804311774461,1568,2059,2013-01-02,2021-03-11,2377,0.9839479776211,1.44807475808523,2.94092813918306,445.212028606965,3336,34,1.01918465227818,"Low"
"MA","West Springfield",1642,"CTG1",NA,2013,"ARP, CAIROS, RGGI","2241",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.0956,-72.5958,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2002-04-22","Operating",463,"GT-1 (49)","1642_CTG1",49,0,31.6629007633588,49,0.666247328244275,3044,2592,2013-01-26,2022-05-18,3275,0.471979372396235,0.307482323329733,0.0047287552075297,241.208407938931,7920,99,1.25,"Low"
"MA","West Springfield",1642,"CTG1",NA,2022,"ARP, RGGI, SIPNOX","2241 (Ended Jan 19, 2022), 605867 (Started Jan 19, 2022)",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.0956,-72.5958,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator) (Ended Jan 19, 2022)|Essential Power Operating Services, LLC (Operator) (Started Jan 19, 2022)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2002-04-22","Operating (Retired 06/02/2022)",515,"GT-1 (49)","1642_CTG1",49,0,31.6629007633588,49,0.666247328244275,3044,2592,2013-01-26,2022-05-18,3275,0.471979372396235,0.307482323329733,0.0047287552075297,241.208407938931,7920,99,1.25,"Low"
"MA","West Springfield",1642,"CTG2",NA,2013,"ARP, CAIROS, RGGI","2241",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.0956,-72.5958,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2002-04-22","Operating",463,"GT-2 (49)","1642_CTG2",49,0,32.9403911828625,50,0.681244954982925,3027,2525,2013-01-09,2022-05-18,3221,0.49383021837683,0.322737806429723,0.00492116945174881,261.592565352375,7728,113,1.46221532091097,"Low"
"MA","West Springfield",1642,"CTG2",NA,2022,"ARP, RGGI, SIPNOX","2241 (Ended Jan 19, 2022), 605867 (Started Jan 19, 2022)",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.0956,-72.5958,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator) (Ended Jan 19, 2022)|Essential Power Operating Services, LLC (Operator) (Started Jan 19, 2022)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2002-04-22","Operating (Retired 06/02/2022)",515,"GT-2 (49)","1642_CTG2",49,0,32.9403911828625,50,0.681244954982925,3027,2525,2013-01-09,2022-05-18,3221,0.49383021837683,0.322737806429723,0.00492116945174881,261.592565352375,7728,113,1.46221532091097,"Low"
"MA","Woodland Road",1643,"10",NA,2013,"CAIROS","2241",1,NA,"Berkshire County","MA003","003","Electric Utility",42.3362,-73.2352,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1969-09-10","Operating",244,"WOOD (20.4)","1643_10",20.4,0,9.6094674556213,21,0.588343195266272,161,157,2013-06-24,2021-08-25,0,NA,17.9270935960591,NA,143.555029585799,1104,0,0,"Low"
"MA","Woodland Road",1643,"10",NA,2022,"SIPNOX","2241 (Ended Jan 19, 2022), 608604 (Started Jan 19, 2022)",1,NA,"Berkshire County","MA003","003","Electric Utility",42.3362,-73.2352,"Essential Power Massachusetts, LLC (Owner)|Essential Power Massachusetts, LLC (Operator) (Ended Jan 19, 2022)|Essential Power Operating Services, LLC (Operator) (Started Jan 19, 2022)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1969-09-10","Operating (Retired 06/01/2022)",244,"WOOD (20.4)","1643_10",20.4,0,9.6094674556213,21,0.588343195266272,161,157,2013-06-24,2021-08-25,0,NA,17.9270935960591,NA,143.555029585799,1104,0,0,"Low"
"MA","Potter",1660,"3",NA,2013,"CAIROS, RGGI","603702",1,"NPCC","Norfolk County","MA021","021","Electric Utility",42.235,-70.9672,"Braintree Electric Light Department (Owner)|Braintree Electric Light Department (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Steam Injection",NA,NA,"1977-04-01","Operating",975,"CC2 (76), CC3 (25)","1660_3",101,0,44.6376518218623,91,0.872044534412955,944,939,2013-02-20,2020-06-30,987,0.740401750487506,4.75387123032969,NA,555.672076923077,2256,12,0.531914893617021,"Low"
"MA","Potter",1660,"4",NA,2013,"ARP, CAIROS, RGGI","603702",1,"NPCC","Norfolk County","MA021","021","Electric Utility",42.235,-70.9672,"Braintree Electric Light Department (Owner)|Braintree Electric Light Department (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Ammonia Injection|Selective Catalytic Reduction",NA,NA,"2009-04-28","Operating",565,"WAT1 (58)","1660_4",58,0,39.0977835723598,58,0.746655801825293,5799,4092,2013-01-01,2023-12-23,6124,0.525008586768041,0.111451113778845,0.00577266323195945,324.745484680574,8496,447,5.26129943502825,"Low"
"MA","Potter",1660,"5",NA,2013,"ARP, CAIROS, RGGI","603702",1,"NPCC","Norfolk County","MA021","021","Electric Utility",42.235,-70.9672,"Braintree Electric Light Department (Owner)|Braintree Electric Light Department (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Ammonia Injection|Selective Catalytic Reduction",NA,NA,"2009-04-21","Operating",565,"WAT2 (58)","1660_5",58,0,38.9643738433066,58,0.744310610734115,6141,4149,2013-01-01,2023-12-28,6470,0.527366189712838,0.139811925824774,0.0113610837340933,326.119891733498,8472,526,6.20868744098206,"Low"
"MA","Waters River",1678,"1","CP1",2013,"CAIROS","602988",1,NA,"Essex County","MA009","009","Electric Utility",42.5428,-70.9236,"Peabody Municipal Light Plant (Owner)|Peabody Municipal Light Plant (Operator)",NA,NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,NA,NA,NA,"1971-11-01","Operating",321.9,"1 (21.3)","1678_1",21.3,0,14.5153558052434,23,0.789089887640449,2473,1936,2013-01-28,2023-11-07,0,NA,5.46678191763856,NA,169.808014981273,6360,164,2.57861635220126,"Low"
"MA","Waters River",1678,"2","CP1",2013,"CAIROS, RGGI","602988",1,NA,"Essex County","MA009","009","Electric Utility",42.5428,-70.9236,"Peabody Municipal Light Plant (Owner)|Peabody Municipal Light Plant (Operator)",NA,NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection",NA,NA,"1990-11-05","Operating",485.9,"2 (49.9)","1678_2",49.9,0,24.4968660968661,42,0.774666666666667,1538,1462,2013-01-30,2023-12-23,1539,0.745215388909565,3.3901865463342,NA,281.525356125356,5568,44,0.790229885057471,"Low"
"MA","Cleary Flood",1682,"8",NA,2013,"ARP, CAIROS, RGGI","603827",1,"NPCC","Bristol County","MA005","005","Electric Utility",41.8653,-71.1061,"Taunton Municipal Lighting Plant (Owner)|Taunton Municipal Lighting Plant (Operator)","Phase 2",NA,"Dry bottom wall-fired boiler","Residual Oil","Diesel Oil",NA,"Low NOx Burner Technology (Dry Bottom only)",NA,NA,"1966-06-01","Operating",410,"8 (28)","1682_8",28,0,17.1794046661303,29,0.933250201126307,1016,1119,2013-01-24,2019-07-03,1231,1.18876945771284,3.87365317973213,10.4500550716493,252.324060337892,1848,0,0,"Low"
"MA","Cleary Flood",1682,"9",NA,2013,"ARP, CAIROS, RGGI","603827",1,"NPCC","Bristol County","MA005","005","Electric Utility",41.8653,-71.1061,"Braintree Electric Light Department (Owner)|Hingham Municipal Lighting Plant (Owner)|Hudson Light and Power Department (Owner)|North Attleborough Electric Dept. (Owner)|Taunton Municipal Lighting Plant (Owner)|Taunton Municipal Lighting Plant (Operator)","Phase 2",NA,"Other boiler","Pipeline Natural Gas","Diesel Oil, Residual Oil",NA,"Low NOx Burner Technology w/ Overfire Air",NA,NA,"1975-07-01","Operating",1334,"CA9 (95), 9A (23)","1682_9",118,0,57.6590568595277,116,0.911635157308982,13447,6101,2013-01-12,2023-12-18,14015,0.632838907606591,1.60332054164342,0.0739221201994044,607.348882214454,8136,1992,24.4837758112094,"Low"
"MA","Stony Brook Energy Center",6081,"001",NA,2013,"CAIROS, RGGI","605448",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.1977,-72.5103,"Massachusetts Municipal Wholesale Electric (Owner)|Green Mountain Power Corporation (Owner)|Village of Lydonville (Owner)|Massachusetts Municipal Wholesale Electric (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Steam Injection",NA,NA,"1981-11-30","Operating",1050,"CA1 (105), CT1 (85)","6081_001",190,0,63.8165242165242,116,0.949002849002849,6961,3735,2013-01-03,2023-07-26,7019,0.768341287344417,2.02056666190468,NA,754.863714387464,5520,860,15.5797101449275,"Low"
"MA","Stony Brook Energy Center",6081,"002",NA,2013,"CAIROS, RGGI","605448",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.1977,-72.5103,"Massachusetts Municipal Wholesale Electric (Owner)|Green Mountain Power Corporation (Owner)|Village of Lydonville (Owner)|Massachusetts Municipal Wholesale Electric (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Dry Low NOx Burners",NA,NA,"1981-11-30","Operating",1050,"CT2 (85), CA1 (105)","6081_002",190,0,61.0557648831952,113,0.895252449133384,1264,1192,2013-01-16,2023-11-18,1326,0.84683477123215,1.88816294540922,NA,700.381028636021,3384,7,0.206855791962175,"Low"
"MA","Stony Brook Energy Center",6081,"003",NA,2013,"CAIROS, RGGI","605448",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.1977,-72.5103,"Massachusetts Municipal Wholesale Electric (Owner)|Green Mountain Power Corporation (Owner)|Village of Lydonville (Owner)|Massachusetts Municipal Wholesale Electric (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Steam Injection",NA,NA,"1981-11-30","Operating",1050,"CA1 (105), CT3 (85)","6081_003",190,0,63.0675722744688,115,0.947535701846047,5673,3311,2013-01-03,2023-07-26,5742,0.769242807910884,1.9040736992384,NA,744.635222918844,5304,617,11.632730015083,"Low"
"MA","Stony Brook Energy Center",6081,"004",NA,2013,"CAIROS, RGGI","605448",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.1977,-72.5103,"Massachusetts Municipal Wholesale Electric (Owner)|Massachusetts Municipal Wholesale Electric (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,"Water Injection",NA,NA,"1982-11-30","Operating",1050,"1 (85)","6081_004",85,0,41.1851211072664,92,0.805363321799308,482,549,2013-01-28,2023-12-23,506,1.06759084226003,15.816370510397,NA,542.83062283737,3000,1,0.0333333333333333,"Low"
"MA","Stony Brook Energy Center",6081,"005",NA,2013,"CAIROS, RGGI","605448",1,"NPCC","Hampden County","MA013","013","Electric Utility",42.1977,-72.5103,"Massachusetts Municipal Wholesale Electric (Owner)|Massachusetts Municipal Wholesale Electric (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,"Water Injection",NA,NA,"1982-11-30","Operating",1050,"2 (85)","6081_005",85,0,41.1168831168831,92,0.954545454545455,438,513,2013-01-28,2023-12-23,449,1.09605180037903,16.2371717354029,NA,556.352504638219,2808,0,0,"Low"
"MA","General Electric Aircraft",10029,"3",NA,2013,"CAIROS","605626",1,NA,"Essex County","MA009","009","Industrial Boiler",42.45,-70.9739,"General Electric Aircraft (Owner)|General Electric Aircraft (Operator)",NA,NA,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Residual Oil",NA,"Low NOx Burner Technology w/ Overfire Air|Other",NA,NA,"1968-01-01","Operating",383,"GEN5 (10), GEN6 (10), GEN7 (12.5)","10029_3",32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","General Electric Aircraft",10029,"3",NA,2020,NA,NA,1,NA,"Essex County","MA009","009","Industrial Boiler",42.45,-70.9739,"General Electric Aircraft (Owner)|General Electric Aircraft (Operator)",NA,NA,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Residual Oil",NA,"Low NOx Burner Technology w/ Overfire Air|Other",NA,NA,"1968-01-01","Operating (Retired 03/28/2020)",383,"GEN5 (10), GEN6 (10), GEN7 (12.5)","10029_3",32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","General Electric Aircraft",10029,"5",NA,2013,"CAIROS","605626",1,NA,"Essex County","MA009","009","Industrial Turbine",42.45,-70.9739,"General Electric Aircraft (Owner)|General Electric Aircraft (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Steam Injection",NA,NA,"1972-01-01","Operating",280,"GEN7 (12.5), GEN8 (23), GEN5 (10), GEN6 (10)","10029_5",55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","General Electric Aircraft",10029,"5",NA,2015,"SIPNOX","605626",1,NA,"Essex County","MA009","009","Industrial Turbine",42.45,-70.9739,"General Electric Aircraft (Owner)|General Electric Aircraft (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Steam Injection",NA,NA,"1972-01-01","Operating (Retired 06/11/2015)",270,"GEN7 (12.5), GEN8 (23), GEN5 (10), GEN6 (10)","10029_5",55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA","MBTA South Boston Power Facility",10176,"A",NA,2013,"CAIROS, RGGI","603812",1,"NPCC","Suffolk County","MA025","025","Electric Utility",42.3414,-71.0311,"Massachusetts Bay Transportation Authority (Owner)|Massachusetts Bay Transportation Authority (Operator)",NA,NA,"Combustion turbine","Other Oil",NA,NA,"Water Injection",NA,NA,"1979-07-01","Operating",396,"6 (69)","10176_A",69,9,28.4688221709007,32,0.628498845265589,433,426,2013-01-09,2023-10-23,433,0.708550336659366,1.35667234525838,NA,248.885681293303,2880,0,0,"Low"
"MA","MBTA South Boston Power Facility",10176,"B",NA,2013,"CAIROS, RGGI","603812",1,"NPCC","Suffolk County","MA025","025","Electric Utility",42.3414,-71.0311,"Massachusetts Bay Transportation Authority (Owner)|Massachusetts Bay Transportation Authority (Operator)",NA,NA,"Combustion turbine","Other Oil",NA,NA,"Water Injection",NA,NA,"1979-07-01","Operating",396,"6 (69)","10176_B",69,9,27.9006622516556,32,0.628311258278146,302,295,2013-01-09,2023-09-06,302,0.722762876809874,1.40929266555898,NA,248.812251655629,2160,0,0,"Low"
"MA","Bellingham",10307,"1","CP1, CS1",2013,"ARP, CAIROS, RGGI","606343 (Ended Mar 01, 2013), 607025 (Started Mar 01, 2013)",1,NA,"Norfolk County","MA021","021","Electric Utility",42.0925,-71.4833,"Northeast Energy Associates, LP (Owner)|Northeast Energy Associates, LP (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Steam Injection",NA,NA,"1991-09-15","Operating",1433,"CT1 (128.7), ST1 (128.7)","10307_1",257.4,1,94.5855484579985,129,0.973367676351398,14559,5607,2013-01-03,2023-11-07,14559,0.672214237319644,0.883168087193761,0.0333730635530049,1059.0309857133,6264,2440,38.9527458492976,"Low"
"MA","Bellingham",10307,"2","CP1, CS1",2013,"ARP, CAIROS, RGGI","606343 (Ended Mar 01, 2013), 607025 (Started Mar 01, 2013)",1,NA,"Norfolk County","MA021","021","Electric Utility",42.0925,-71.4833,"Northeast Energy Associates, LP (Owner)|Northeast Energy Associates, LP (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Steam Injection",NA,NA,"1991-09-15","Operating",1433,"ST1 (128.7), CT2 (128.7)","10307_2",257.4,1,96.46599695586,129,0.980370776255708,16425,5798,2013-01-03,2023-11-08,16425,0.678605856654721,0.922853778020694,0.0273707321260194,1090.68501978691,6360,2811,44.1981132075472,"Low"
