"State","Facility_Name","Facility_ID","Unit_ID","Associated_Stacks","Year","Program_Code","Primary_Rep_Info","EPA_Region","NERC_Region","County","County_Code","FIPS_Code","Source_Category","Latitude","Longitude","Owner_Operator","SO2_Phase","NOx_Phase","Unit_Type","Primary_Fuel_Type","Secondary_Fuel_Type","SO2_Controls","NOx_Controls","PM_Controls","Hg_Controls","Commercial_Operation_Date","Operating_Status","Max_Hourly_HI_Rate","Associated_Generators_Capacity","Facility_Unit.ID","Estimated_NameplateCapacity_MW","min_gen_MW","mean_gen_MW","max_gen_MW","avg_operating_time","non_zero_count","unique_day_hours","start_date","end_date","non_zero_count_CO2","mean_CO2_tons_MW","mean_NOx_lbs_MW","mean_SO2_lbs_MW","mean_Heat_Input_mmBtu","Total_Expected_Points","Time_Slots_Above_3","Reliability_Score_3","Reliability_Label"
"CT","South Meadow Station",563,"14B",NA,2023,"RGGI, SIPNOX","2263",1,"NPCC","Hartford County","CT003","003","Electric Utility",41.7495,-72.6524,"Connecticut Resources Recovery Authority (Owner)|Northwest Generation Services (Northwest Utilities) (Operator) (Ended Jun 12, 2023)|NAES Corporation (Operator) (Started Jun 12, 2023)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1970-08-01","Operating (Retired 06/01/2023)",266,"14 (41.9)","563_14B",41.9,0,8.63763066202091,24,0.486655052264808,200,279,2013-01-31,2023-04-19,224,1.06926179911255,10.3786204114562,NA,114.018118466899,2904,1,0.034435261707989,"Low"
"CT","Torrington Terminal",565,"10",NA,2013,"CAIROS","1680",1,"NPCC","Litchfield County","CT005","005","Electric Utility",41.7761,-73.1219,"Connecticut Jet Power, LLC (Owner)|Connecticut Jet Power, LLC (Operator)",NA,NA,"Combustion turbine","Other Oil",NA,NA,NA,NA,NA,"1969-01-01","Operating",250,"UN10 (18.6)","565_10",18.6,0,10.9770114942529,20,0.630287356321839,168,166,2013-07-03,2023-09-15,0,NA,17.2256544502618,NA,157.57183908046,1272,0,0,"Low"
"CT","Bridgeport Harbor Station",568,"BHB2",NA,2013,"ARP, CAIROS, RGGI","604005 (Ended Mar 13, 2013), 607042 (Started Mar 13, 2013)",1,"NPCC","Fairfield County","CT001","001","Electric Utility",41.1706,-73.1843,"PSEG Power Connecticut, LLC (Owner)|PSEG Power Connecticut, LLC (Operator)","Phase 2",NA,"Cyclone boiler","Residual Oil","Diesel Oil",NA,NA,"Electrostatic Precipitator",NA,"1961-08-01","Operating",1785,"2 (179.5)","568_BHB2",179.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","Bridgeport Harbor Station",568,"BHB3",NA,2013,"ARP, CAIROS, RGGI","604005 (Ended Mar 13, 2013), 607042 (Started Mar 13, 2013)",1,"NPCC","Fairfield County","CT001","001","Electric Utility",41.1706,-73.1843,"PSEG Power Connecticut, LLC (Owner)|PSEG Power Connecticut, LLC (Operator)","Phase 2","Early Election","Tangentially-fired","Coal","Diesel Oil, Residual Oil",NA,"Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",NA,"1968-08-01","Operating",4100,"3 (400)","568_BHB3",400,0,274.360564720812,408,0.993020304568528,11682,5461,2013-01-01,2021-02-20,12600,1.04540910452257,1.3514331038542,2.07832444325725,2734.73825460025,5856,1979,33.7943989071038,"Low"
"CT","Bridgeport Harbor Station",568,"BHB3",NA,2021,"ARP, MATS, RGGI, SIPNOX","608753",1,"NPCC","Fairfield County","CT001","001","Electric Utility",41.1706,-73.1843,"PSEG Power Connecticut, LLC (Owner)|PSEG Power Connecticut, LLC (Operator)","Phase 2","Early Election","Tangentially-fired","Coal","Diesel Oil",NA,"Low NOx Burner Technology w/ Separated OFA","Electrostatic Precipitator",NA,"1968-08-01","Operating (Retired 06/01/2021)",4100,"3 (400)","568_BHB3",400,0,274.360564720812,408,0.993020304568528,11682,5461,2013-01-01,2021-02-20,12600,1.04540910452257,1.3514331038542,2.07832444325725,2734.73825460025,5856,1979,33.7943989071038,"Low"
"CT","Bridgeport Harbor Station",568,"BHB4",NA,2013,"CAIROS","604005 (Ended Mar 13, 2013), 607042 (Started Mar 13, 2013)",1,"NPCC","Fairfield County","CT001","001","Electric Utility",41.1706,-73.1843,"PSEG Power Connecticut, LLC (Owner)|PSEG Power Connecticut, LLC (Operator)",NA,NA,"Combustion turbine","Other Oil",NA,NA,NA,NA,NA,"1967-01-01","Operating",287,"4 (18.6)","568_BHB4",18.6,0,11.6759259259259,19,0.723333333333333,103,106,2013-06-05,2020-09-08,0,NA,10.463838223632,NA,174.187037037037,864,0,0,"Low"
"CT","Bridgeport Harbor Station",568,"BHB4",NA,2021,"SIPNOX","608753",1,"NPCC","Fairfield County","CT001","001","Electric Utility",41.1706,-73.1843,"PSEG Power Connecticut, LLC (Owner)|PSEG Power Connecticut, LLC (Operator)",NA,NA,"Combustion turbine","Other Oil",NA,NA,NA,NA,NA,"1967-01-01","Operating (Retired 06/01/2021)",287,"4 (18.6)","568_BHB4",18.6,0,11.6759259259259,19,0.723333333333333,103,106,2013-06-05,2020-09-08,0,NA,10.463838223632,NA,174.187037037037,864,0,0,"Low"
"CT","Bridgeport Harbor Station",568,"BHB5",NA,2019,"ARP, RGGI, SIPNOX","608753",1,"NPCC","Fairfield County","CT001","001","Electric Utility",41.1706,-73.1843,"PSEG Power Connecticut, LLC (Owner)|PSEG Power Connecticut, LLC (Operator)","Phase 2",NA,"Combined cycle (Started May 09, 2019)","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2019-05-09","Operating (Started 05/09/2019)",3706,"501 (375), 502 (200.6)","568_BHB5",575.6,0,450.160106958298,550,0.999054500660978,33282,8784,2019-10-01,2023-12-31,33284,0.382137282139131,0.0391515417106801,0.00385871195529318,2892.93657964788,8784,7813,88.945810564663,"Medium"
"CT","Bridgeport Harbor Station",568,"BHB5",NA,2020,"ARP, RGGI, SIPNOX","608753",1,"NPCC","Fairfield County","CT001","001","Electric Utility",41.1706,-73.1843,"PSEG Power Connecticut, LLC (Owner)|PSEG Power Connecticut, LLC (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2019-05-09","Operating",3706,"501 (375), 502 (200.6)","568_BHB5",575.6,0,450.160106958298,550,0.999054500660978,33282,8784,2019-10-01,2023-12-31,33284,0.382137282139131,0.0391515417106801,0.00385871195529318,2892.93657964788,8784,7813,88.945810564663,"Medium"
"CT","Norwich",581,"TRBINE",NA,2013,"CAIROS","2835",1,NA,"New London County","CT011","011","Electric Utility",41.5269,-72.0631,"Norwich Public Utilities (Owner)|Norwich Public Utilities (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1972-10-01","Operating",249,"5 (19)","581_TRBINE",19,0,11.4315352697095,18,0.579585062240664,237,232,2013-05-02,2023-05-04,0,NA,14.085444646098,NA,144.321991701245,1968,0,0,"Low"
"CT","Norwich",581,"TRBINE",NA,2023,"SIPNOX","2835",1,NA,"New London County","CT011","011","Electric Utility",41.5269,-72.0631,"Norwich Public Utilities (Owner)|Norwich Public Utilities (Operator)",NA,NA,"Combustion turbine","Diesel Oil",NA,NA,NA,NA,NA,"1972-10-01","Operating (Retired 06/01/2023)",249,"5 (19)","581_TRBINE",19,0,11.4315352697095,18,0.579585062240664,237,232,2013-05-02,2023-05-04,0,NA,14.085444646098,NA,144.321991701245,1968,0,0,"Low"
"CT","New Haven Harbor",6156,"NHB1",NA,2013,"ARP, CAIROS, RGGI","604005 (Ended Mar 18, 2013), 607042 (Started Mar 18, 2013)",1,NA,"New Haven County","CT009","009","Electric Utility",41.2836,-72.9042,"PSEG Power Connecticut, LLC (Owner)|PSEG Power Connecticut, LLC (Operator)","Phase 2",NA,"Tangentially-fired","Residual Oil","Diesel Oil, Pipeline Natural Gas",NA,NA,"Electrostatic Precipitator",NA,"1975-08-31","Operating",4425,"1 (460)","6156_NHB1",460,0,161.541967759867,480,0.958249027237354,4411,3671,2013-01-02,2023-09-08,5392,0.780788189832561,1.18943723059912,1.89047999522849,1703.26197368909,4752,332,6.98653198653199,"Low"
"CT","New Haven Harbor",6156,"NHHS2",NA,2013,"ARP, CAIROS, RGGI","604005 (Ended Mar 18, 2013), 607042 (Started Mar 18, 2013)",1,NA,"New Haven County","CT009","009","Electric Utility",41.2836,-72.9042,"PSEG Power Connecticut, LLC (Owner/Operator) (Ended Mar 18, 2013)|PSEG New Haven LLC (Owner) (Started Mar 18, 2013)|PSEG Power Connecticut, LLC (Owner/Operator) (Ended Mar 18, 2013)|PSEG New Haven LLC (Operator) (Started Mar 18, 2013)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2012-05-07","Operating",485,"2 (60.5)","6156_NHHS2",60.5,0,35.9433293978749,51,0.67767414403778,790,799,2013-01-19,2023-11-06,845,0.581525029562475,0.186710517671791,0.0057126198922612,264.048690672963,4008,4,0.0998003992015968,"Low"
"CT","New Haven Harbor",6156,"NHHS3",NA,2013,"ARP, CAIROS, RGGI","604005 (Ended Mar 18, 2013), 607042 (Started Mar 18, 2013)",1,NA,"New Haven County","CT009","009","Electric Utility",41.2836,-72.9042,"PSEG Power Connecticut, LLC (Owner/Operator) (Ended Mar 18, 2013)|PSEG New Haven LLC (Owner) (Started Mar 18, 2013)|PSEG Power Connecticut, LLC (Owner/Operator) (Ended Mar 18, 2013)|PSEG New Haven LLC (Operator) (Started Mar 18, 2013)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2012-04-26","Operating",485,"3 (60.5)","6156_NHHS3",60.5,0,36.1454326923077,51,0.676574519230769,785,774,2013-01-19,2023-11-06,831,0.58235220962325,0.149570245735377,0.00584251654307851,265.652683894231,4152,3,0.0722543352601156,"Low"
"CT","New Haven Harbor",6156,"NHHS4",NA,2013,"ARP, CAIROS, RGGI","604005 (Ended Mar 18, 2013), 607042 (Started Mar 18, 2013)",1,NA,"New Haven County","CT009","009","Electric Utility",41.2836,-72.9042,"PSEG Power Connecticut, LLC (Owner/Operator) (Ended Mar 18, 2013)|PSEG New Haven LLC (Owner) (Started Mar 18, 2013)|PSEG Power Connecticut, LLC (Owner/Operator) (Ended Mar 18, 2013)|PSEG New Haven LLC (Operator) (Started Mar 18, 2013)","Phase 2",NA,"Combustion turbine","Diesel Oil","Pipeline Natural Gas",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2012-04-11","Operating",485,"4 (60.5)","6156_NHHS4",60.5,0,36.3333333333333,51,0.668577777777778,639,628,2013-01-19,2023-11-06,675,0.5786325382263,0.151468868501529,0.00718911314984709,266.463736296296,3528,0,0,"Low"
"CT","Alfred L Pierce Generating Station",6635,"AP-1",NA,2013,"ARP, CAIROS, RGGI","605687",1,"NPCC","New Haven County","CT009","009","Electric Utility",41.4485,-72.834,"Connecticut Municipal Electric Energy Coop (Owner)|Connecticut Municipal Electric Energy Coop (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection",NA,NA,"2007-08-25","Operating",1560,"4 (84)","6635_AP-1",84,1,51.8793840889649,97,0.675834046193328,1169,1084,2013-01-12,2023-12-16,1167,0.627340148729533,0.564580341978993,0.00706892344221478,528.309764756202,5256,3,0.0570776255707763,"Low"
"CT","Ahlstrom Power Windsor Locks, LLC",10567,"GT1",NA,2013,"CAIROS, RGGI","1975",1,"NPCC","Hartford County","CT003","003","Cogeneration",41.9227,-72.6255,"Algonquin Power Windsor Locks, LLC (Owner)|Algonquin Power Windsor Locks, LLC (Operator)",NA,NA,"Combined cycle","Pipeline Natural Gas","Residual Oil",NA,"Steam Injection",NA,NA,"1990-04-14","Operating",595,"STG (16), GTG (40)","10567_GT1",56,0,22.9965059399022,45,0.903598881900769,5531,3842,2013-03-01,2023-11-18,5721,0.798761843624651,1.99240404308983,NA,298.766727638015,6432,422,6.56094527363184,"Low"
"CT","AES Thames",10675,"UNITA","CS01",2013,"CAIROS","1767",1,"NPCC","New London County","CT011","011","Cogeneration",41.4282,-72.1005,"AES Corporation (Owner)|AES Corporation (Operator)",NA,NA,"Circulating fluidized bed boiler","Coal",NA,"Fluidized Bed Limestone Injection","Other","Baghouse",NA,"1990-03-05","Retired",1045,"GEN1 (213.9)","10675_UNITA",213.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","AES Thames",10675,"UNITB","CS01",2013,"CAIROS","1767",1,"NPCC","New London County","CT011","011","Cogeneration",41.4282,-72.1005,"AES Corporation (Owner)|AES Corporation (Operator)",NA,NA,"Circulating fluidized bed boiler","Coal",NA,"Fluidized Bed Limestone Injection","Other","Baghouse",NA,"1990-03-05","Retired",1045,"GEN1 (213.9)","10675_UNITB",213.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","Capitol District Energy Center",50498,"GT",NA,2013,"ARP, CAIROS, RGGI","603678",1,"NPCC","Hartford County","CT003","003","Cogeneration",41.7639,-72.6925,"Capitol District Energy Center Cogeneration Assoc. (Owner)|PurEnergy, LLC (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Steam Injection",NA,NA,"1989-10-23","Operating",739,"GTG (44.1), STG (34.1)","50498_GT",78.2,0,48.2137991927346,66,0.961868062563068,7873,4630,2013-01-20,2020-10-30,7928,0.533542513976857,0.84220174812094,0.0109055512388846,427.28899974773,6024,766,12.7158034528552,"Low"
"CT","Capitol District Energy Center",50498,"GT",NA,2021,"ARP, RGGI","609773",1,"NPCC","Hartford County","CT003","003","Cogeneration",41.7639,-72.6925,"Capitol District Energy Center Cogeneration Assoc. (Owner)|PurEnergy Operating Services, LLC (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Steam Injection",NA,NA,"1989-10-23","Operating (Retired 03/31/2021)",739,"GTG (44.1), STG (34.1)","50498_GT",78.2,0,48.2137991927346,66,0.961868062563068,7873,4630,2013-01-20,2020-10-30,7928,0.533542513976857,0.84220174812094,0.0109055512388846,427.28899974773,6024,766,12.7158034528552,"Low"
"CT","EmpireCo Sterling Energy Facility",50736,"B1","CS1",2013,"CAIROS","606477 (Ended Dec 30, 2013), 1354 (Started Dec 30, 2013)",1,"NPCC","Windham County","CT015","015","Electric Utility",41.7132,-71.8223,"ReEnergy Sterling CT Limited Partnership (Owner/Operator)|ReEnergy Sterling CT Limited Partnership (Owner/Operator)",NA,NA,"Stoker","Tire Derived Fuel","Liquified Petroleum Gas",NA,NA,NA,NA,"1991-11-13","Operating",181,"GEN1 (31.3)","50736_B1",31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","EmpireCo Sterling Energy Facility",50736,"B1","CS1",2019,"SIPNOX","608615",1,"NPCC","Windham County","CT015","015","Electric Utility",41.7132,-71.8223,"EmpireCo Limited Partnership (Owner)|EmpireCo Limited Partnership (Operator)",NA,NA,"Stoker","Tire Derived Fuel","Liquified Petroleum Gas",NA,NA,NA,NA,"1991-11-13","Operating (Retired 06/24/2019)",181,"GEN1 (31.3)","50736_B1",31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","EmpireCo Sterling Energy Facility",50736,"B2","CS1",2013,"CAIROS","606477 (Ended Dec 30, 2013), 1354 (Started Dec 30, 2013)",1,"NPCC","Windham County","CT015","015","Electric Utility",41.7132,-71.8223,"ReEnergy Sterling CT Limited Partnership (Owner/Operator)|ReEnergy Sterling CT Limited Partnership (Owner/Operator)",NA,NA,"Stoker","Tire Derived Fuel","Liquified Petroleum Gas",NA,NA,NA,NA,"1991-11-13","Operating",181,"GEN1 (31.3)","50736_B2",31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","EmpireCo Sterling Energy Facility",50736,"B2","CS1",2019,"SIPNOX","608615",1,"NPCC","Windham County","CT015","015","Electric Utility",41.7132,-71.8223,"EmpireCo Limited Partnership (Owner)|EmpireCo Limited Partnership (Operator)",NA,NA,"Stoker","Tire Derived Fuel","Liquified Petroleum Gas",NA,NA,NA,NA,"1991-11-13","Operating (Retired 06/24/2019)",181,"GEN1 (31.3)","50736_B2",31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","Pfizer",54236,"5",NA,2013,"CAIROS","602520",1,NA,"New London County","CT011","011","Industrial Boiler",41.3319,-72.0792,"Pfizer, Inc. (Owner)",NA,NA,"Dry bottom wall-fired boiler","Residual Oil","Pipeline Natural Gas",NA,NA,NA,NA,"1965-02-01","Operating",501.6,NA,"54236_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","Pratt & Whitney, East Hartford",54605,"001",NA,2013,"CAIROS, RGGI","606230",1,NA,"Hartford County","CT003","003","Cogeneration",41.75,-72.6347,"P&W, Division of United Technologies (Owner)|P&W, Division of United Technologies (Operator)",NA,NA,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"1992-03-24","Operating",365.7,"FT-8 (32)","54605_001",32,0,18.5837730214037,32,0.992341463414634,40039,8747,2013-01-01,2023-12-31,40177,0.690491257486313,0.270549223512648,NA,215.162162618218,8760,7815,89.2123287671233,"Medium"
"CT","Fusion Paperboard Connecticut LLC",54657,"1",NA,2013,"CAIROS","605616",1,NA,"New London County","CT011","011","Pulp & Paper Mill",41.6242,-72.0417,"Fusion Paperboard Connecticut LLC (Owner)|Fusion Paperboard Connecticut LLC (Operator)",NA,NA,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Residual Oil",NA,"Low NOx Burner Technology (Dry Bottom only)",NA,NA,NA,"Operating",275,"NO1 (20)","54657_1",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","Fusion Paperboard Connecticut LLC",54657,"1",NA,2014,"CAIROS","605616 (Ended May 16, 2014), 607469 (Started May 16, 2014)",1,NA,"New London County","CT011","011","Pulp & Paper Mill",41.6242,-72.0417,"Fusion Paperboard Connecticut LLC (Owner)|Fusion Paperboard Connecticut LLC (Operator)",NA,NA,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Residual Oil",NA,"Low NOx Burner Technology (Dry Bottom only)",NA,NA,NA,"Operating (Retired 08/13/2014)",275,"NO1 (20)","54657_1",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CT","Bridgeport Energy",55042,"BE1",NA,2013,"ARP, CAIROS, RGGI","601697",1,NA,"Fairfield County","CT001","001","Electric Utility",41.1692,-73.1844,"Bridgeport Energy, LLC (Owner)|Bridgeport Energy, LLC (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Selective Catalytic Reduction",NA,NA,"1998-07-27","Operating",1884,"GEN3 (180), GEN1 (170)","55042_BE1",350,0,216.16138749567,291,0.990661364902927,66298,8784,2013-01-01,2023-12-31,66393,0.43735371609708,0.130279468990328,0.0044158387045684,1590.80238996581,8784,8601,97.9166666666667,"High"
"CT","Bridgeport Energy",55042,"BE2",NA,2013,"ARP, CAIROS, RGGI","601697",1,NA,"Fairfield County","CT001","001","Electric Utility",41.1692,-73.1844,"Bridgeport Energy, LLC (Owner)|Bridgeport Energy, LLC (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas",NA,NA,"Selective Catalytic Reduction",NA,NA,"1998-07-27","Operating",1884,"GEN2 (170), GEN3 (180)","55042_BE2",350,0,222.47753656073,323,0.991531085769495,68183,8784,2013-01-01,2023-12-31,68311,0.427337717384574,0.126452687627038,0.00431469081792378,1599.78653000249,8784,8689,98.9184881602914,"High"
"CT","Milford Power Company LLC",55126,"CT01",NA,2013,"ARP, CAIROS, RGGI","602681",1,"NPCC","New Haven County","CT009","009","Electric Utility",41.2239,-73.1,"Milford Power Company, LLC (Owner)|Milford Power Company, LLC (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2002-05-29","Operating",2127.1,"CA01 (289)","55126_CT01",289,0,238.673499551743,300,0.989629885391679,82275,8784,2013-01-01,2023-12-31,82542,0.421046986617861,0.0537507457645427,0.00425114940731718,1690.97869694216,8784,8760,99.7267759562842,"High"
"CT","Milford Power Company LLC",55126,"CT02",NA,2013,"ARP, CAIROS, RGGI","602681",1,"NPCC","New Haven County","CT009","009","Electric Utility",41.2239,-73.1,"Milford Power Company, LLC (Owner)|Milford Power Company, LLC (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2002-03-08","Operating",2082,"CA02 (289)","55126_CT02",289,0,235.126947849574,296,0.990253602375918,81508,8784,2013-01-01,2023-12-31,81821,0.4163846564165,0.0504264680152458,0.00420407720590185,1647.40794349861,8784,8760,99.7267759562842,"High"
"CT","Lake Road Generating Company",55149,"LRG1",NA,2013,"ARP, CAIROS, RGGI","602681",1,NA,"Windham County","CT015","015","Electric Utility",41.8736,-71.8947,"Lake Road Generating Company, LP (Owner)|Lake Road Generating Company, LP (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2001-08-01","Operating",2276,"U1 (280)","55149_LRG1",280,0,143.923694158484,256,0.989222676588764,83930,8784,2013-01-01,2023-12-31,84122,0.66635237073567,0.0799124205872084,0.00672815656270523,1613.81699406814,8784,8760,99.7267759562842,"High"
"CT","Lake Road Generating Company",55149,"LRG2",NA,2013,"ARP, CAIROS, RGGI","602681",1,NA,"Windham County","CT015","015","Electric Utility",41.8736,-71.8947,"Lake Road Generating Company, LP (Owner)|Lake Road Generating Company, LP (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2001-11-08","Operating",2276,"U2 (280)","55149_LRG2",280,0,146.906045770501,222,0.992592314620234,86455,8784,2013-01-01,2023-12-31,86606,0.661181969268907,0.0762183801784885,0.00667598916760231,1634.48565867261,8784,8760,99.7267759562842,"High"
"CT","Lake Road Generating Company",55149,"LRG3",NA,2013,"ARP, CAIROS, RGGI","602681",1,NA,"Windham County","CT015","015","Electric Utility",41.8736,-71.8947,"Lake Road Generating Company, LP (Owner)|Lake Road Generating Company, LP (Operator)","Phase 2",NA,"Combined cycle","Pipeline Natural Gas","Diesel Oil",NA,"Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction",NA,NA,"2001-12-01","Operating",2276,"U3 (280)","55149_LRG3",280,0,145.446941116643,220,0.990707333514671,84377,8784,2013-01-03,2023-12-31,84557,0.657465682599999,0.0692693018376058,0.00663845839800555,1609.1529458117,8784,8760,99.7267759562842,"High"
"CT","Wallingford Energy, LLC",55517,"CT01",NA,2013,"ARP, CAIROS, RGGI","1056",1,NA,"New Haven County","CT009","009","Electric Utility",41.4486,-72.8358,"Wallingford Energy, LLC (Owner)|Wallingford Energy, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas",NA,NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2001-10-03","Operating",530,"CTG1 (45)","55517_CT01",45,1,36.7751333606894,53,0.750020517029134,7311,4025,2013-01-12,2023-12-20,7281,0.469881720430108,0.0846001718347262,0.0049251589099281,290.763685131993,8688,859,9.88720073664825,"Low"
"CT","Wallingford Energy, LLC",55517,"CT02",NA,2013,"ARP, CAIROS, RGGI","1056",1,NA,"New Haven County","CT009","009","Electric Utility",41.4486,-72.8358,"Wallingford Energy, LLC (Owner)|Wallingford Energy, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas",NA,NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2001-09-08","Operating",530,"CTG2 (45)","55517_CT02",45,1,36.3065860215054,54,0.753846774193548,7440,3953,2013-01-03,2023-12-31,7419,0.479658223536859,0.0888851921916474,0.00493319660448466,293.030641397849,8616,903,10.4805013927577,"Low"
"CT","Wallingford Energy, LLC",55517,"CT03",NA,2013,"ARP, CAIROS, RGGI","1056",1,NA,"New Haven County","CT009","009","Electric Utility",41.4486,-72.8358,"Wallingford Energy, LLC (Owner)|Wallingford Energy, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas",NA,NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2001-08-22","Operating",530,"CTG3 (45)","55517_CT03",45,1,35.1866596361719,55,0.750338781966781,7586,4132,2013-01-05,2023-12-23,7563,0.495048062009696,0.0877952990716528,0.0051943272667331,293.104862905352,8616,901,10.4572887650882,"Low"
"CT","Wallingford Energy, LLC",55517,"CT04",NA,2013,"ARP, CAIROS, RGGI","1056",1,NA,"New Haven County","CT009","009","Electric Utility",41.4486,-72.8358,"Wallingford Energy, LLC (Owner)|Wallingford Energy, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas",NA,NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2001-08-21","Operating",530,"CTG4 (45)","55517_CT04",45,1,36.8366638912018,54,0.7561670829864,7206,3870,2013-01-12,2023-12-20,7197,0.482470907344271,0.080067780519505,0.00508305298649438,299.060827227311,8664,905,10.4455216989843,"Low"
"CT","Wallingford Energy, LLC",55517,"CT05",NA,2013,"ARP, CAIROS, RGGI","1056",1,NA,"New Haven County","CT009","009","Electric Utility",41.4486,-72.8358,"Wallingford Energy, LLC (Owner)|Wallingford Energy, LLC (Operator)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas",NA,NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2001-08-20","Operating",530,"CTG5 (45)","55517_CT05",45,1,36.6108429261047,53,0.750772372818418,8079,4257,2013-01-12,2023-12-30,8049,0.475839910879407,0.0821889045537378,0.00488463007853837,293.141194578537,8664,978,11.2880886426593,"Low"
"CT","Wallingford Energy, LLC",55517,"CT06",NA,2018,"ARP, RGGI, SIPNOX","605624",1,NA,"New Haven County","CT009","009","Electric Utility",41.4486,-72.8358,"Wallingford Energy, LLC (Owner) (Started Jan 16, 2018)|Wallingford Energy, LLC (Operator) (Started Jan 16, 2018)","Phase 2",NA,"Combustion turbine","Pipeline Natural Gas",NA,NA,"Water Injection|Selective Catalytic Reduction",NA,NA,"2017-12-07","Operating",473,"CT06 (50)","55517_CT06",50,1,35.0448024163101,51,0.743780518499874,3973,2809,2018-05-21,2023-12-24,3973,0.506464322394835,0.0957231618940912,0.00519332342188993,298.659659702995,7848,239,3.04536187563711,"Low"
